id;name;coordinates_x;coordinates_y;creation_date;from_x;from_y;from_z;to_x;to_y;to_z;distance;price
6887;Pi-6787;266;-700;2026-05-21T21:27:52.306656990+03:00[Europe/Moscow];-59.563698;-94.81768286629162;896;-63.44756;-11.837170141449135;717;6185;92.91
6888;Psi-6788;29;-714;2026-05-21T21:27:52.308793732+03:00[Europe/Moscow];-67.618195;-10.3539137120179;237;-67.17229;44.953845122004765;615;9727;834.00
6889;Kappa-6789;-168;-4;2026-05-21T21:27:52.310945612+03:00[Europe/Moscow];-76.44236;-81.5396808774657;587;-43.26508;-45.10426099915146;380;2449;519.24
6890;Beta-6790;887;224;2026-05-21T21:27:52.313222204+03:00[Europe/Moscow];12.6241455;37.710904336629454;908;45.210052;-48.62352093949494;286;717;880.95
6891;Pi-6791;956;-602;2026-05-21T21:27:52.315461215+03:00[Europe/Moscow];54.461655;-97.40540149518084;753;-19.542328;-67.77539002009357;508;839;744.98
6892;Omicron-6792;589;-492;2026-05-21T21:27:52.317582519+03:00[Europe/Moscow];-69.726;-30.029847537341922;162;-23.931229;-32.600835425215664;542;1193;648.09
6893;Delta-6793;892;-901;2026-05-21T21:27:52.319712896+03:00[Europe/Moscow];-26.97245;33.08237354016964;409;-68.07739;71.84751481946304;526;8948;690.25
6894;Zeta-6794;135;-501;2026-05-21T21:27:52.321865062+03:00[Europe/Moscow];73.88748;-62.291327423726116;491;83.23576;-37.614065173405905;916;7256;127.62
6895;Beta-6795;654;-120;2026-05-21T21:27:52.324131662+03:00[Europe/Moscow];-16.57653;-35.48985867105205;853;-34.06086;13.415142506684788;713;406;278.09
6896;Rho-6796;460;364;2026-05-21T21:27:52.326396106+03:00[Europe/Moscow];-73.01582;84.17772629202304;514;27.41684;13.115223768897465;373;4692;270.34
6897;Phi-6797;-850;742;2026-05-21T21:27:52.328513334+03:00[Europe/Moscow];12.1214905;-34.46483209164572;239;-20.182327;15.517621682196932;552;5499;235.28
6898;Rho-6798;-662;-425;2026-05-21T21:27:52.330624100+03:00[Europe/Moscow];-81.34431;-84.40254479305446;794;-13.112709;-7.258815958780303;688;6524;344.12
6899;Lambda-6799;45;18;2026-05-21T21:27:52.332757636+03:00[Europe/Moscow];-42.656387;-97.49434522731487;829;32.211105;38.859763867633944;382;3396;539.71
6900;Upsilon-6800;646;252;2026-05-21T21:27:52.334895458+03:00[Europe/Moscow];81.44295;-42.52450476523704;905;13.593163;-94.40523519724806;712;4396;56.75
6901;Xi-6801;-92;-233;2026-05-21T21:27:52.337050354+03:00[Europe/Moscow];77.16748;37.14555830803204;30;3.7443771;-67.09677466727904;535;2657;35.66
6902;Mu-6802;967;-875;2026-05-21T21:27:52.339183885+03:00[Europe/Moscow];16.555855;-58.50859775914687;111;20.259499;-99.20644735363486;911;519;480.85
6903;Kappa-6803;876;648;2026-05-21T21:27:52.341308967+03:00[Europe/Moscow];-10.693787;-87.62413272072884;227;13.248703;-12.729362801678448;443;1113;36.89
6904;Eta-6804;-850;-361;2026-05-21T21:27:52.343509100+03:00[Europe/Moscow];42.7762;-93.03030533577947;548;81.33644;89.91363270789893;88;4715;420.18
6905;Mu-6805;564;-579;2026-05-21T21:27:52.345688068+03:00[Europe/Moscow];-47.56992;-67.74976012018652;292;-5.5315857;40.63414753315408;904;7505;765.10
6906;Theta-6806;-388;-562;2026-05-21T21:27:52.347911994+03:00[Europe/Moscow];-95.12501;-60.895289097645545;617;90.07985;-52.97843338618367;614;3928;124.87
6907;Sigma-6807;729;-162;2026-05-21T21:27:52.350240530+03:00[Europe/Moscow];-18.928574;-57.52775278884415;726;76.85327;-41.0172518357776;904;8169;55.62
6908;Lambda-6808;-772;707;2026-05-21T21:27:52.352561287+03:00[Europe/Moscow];12.5097275;77.83511278256262;891;92.15935;-14.792240450911805;439;7738;666.16
6909;Zeta-6809;299;-921;2026-05-21T21:27:52.354783550+03:00[Europe/Moscow];-87.036;-76.22666850829107;903;18.507835;-17.73318800565933;594;2541;213.70
6910;Tau-6810;-14;-16;2026-05-21T21:27:52.357073630+03:00[Europe/Moscow];-57.528996;-27.729332510592045;77;-62.578213;30.416707383671337;895;703;283.06
6911;Pi-6811;497;70;2026-05-21T21:27:52.359646520+03:00[Europe/Moscow];26.086006;-89.18226412794988;315;30.8759;85.5056958385781;433;8854;727.84
6912;Theta-6812;535;726;2026-05-21T21:27:52.361800932+03:00[Europe/Moscow];31.80452;-62.40267070871233;338;-28.554848;10.26741228985837;773;485;96.25
6913;Rho-6813;431;166;2026-05-21T21:27:52.364060773+03:00[Europe/Moscow];-43.38659;67.34005634641036;881;17.735695;78.09219503305587;280;6151;7.55
6914;Mu-6814;247;337;2026-05-21T21:27:52.366208849+03:00[Europe/Moscow];-70.883965;22.31841290453474;360;-80.628815;56.626286136433436;377;8456;226.77
6915;Chi-6815;429;-588;2026-05-21T21:27:52.368432046+03:00[Europe/Moscow];94.82414;71.24546533093513;856;83.83952;-50.93880290471764;610;4661;578.33
6916;Epsilon-6816;-483;-964;2026-05-21T21:27:52.370561390+03:00[Europe/Moscow];44.57863;72.61388908479077;167;1.4937515;57.107478798917526;388;5605;552.00
6917;Tau-6817;569;802;2026-05-21T21:27:52.372692952+03:00[Europe/Moscow];-17.404327;-4.788723397034616;804;75.558136;-40.48245729565858;545;5225;907.18
6918;Rho-6818;660;-485;2026-05-21T21:27:52.374787567+03:00[Europe/Moscow];-65.960884;36.10664643985561;412;48.8658;74.0421154320309;245;5465;394.32
6919;Beta-6819;-508;-536;2026-05-21T21:27:52.376955244+03:00[Europe/Moscow];-43.552208;-30.421117145343217;871;61.57965;-37.51112577585667;335;8701;782.08
6920;Iota-6820;714;356;2026-05-21T21:27:52.379098684+03:00[Europe/Moscow];35.89821;76.11659350189822;21;43.979828;-14.994714805442541;198;214;263.60
6921;Sigma-6821;670;854;2026-05-21T21:27:52.381227319+03:00[Europe/Moscow];-59.99105;41.266633082208784;658;-76.49896;-12.49251631496;245;1824;540.59
6922;Omega-6822;113;-303;2026-05-21T21:27:52.383460807+03:00[Europe/Moscow];-16.57354;49.05652140950173;380;72.741745;16.9971832362032;907;9375;522.06
6923;Xi-6823;170;-779;2026-05-21T21:27:52.385685766+03:00[Europe/Moscow];-71.039505;-12.112809401177898;908;74.21292;76.64832146791673;6;2508;586.07
6924;Chi-6824;942;60;2026-05-21T21:27:52.387782179+03:00[Europe/Moscow];-69.014175;49.55111604159765;823;-74.77348;88.90667395135799;646;629;447.26
6925;Pi-6825;671;-145;2026-05-21T21:27:52.389909008+03:00[Europe/Moscow];69.182755;-69.51067936930693;36;-68.74114;-83.57318637812925;958;8816;729.55
6926;Lambda-6826;-195;474;2026-05-21T21:27:52.392060842+03:00[Europe/Moscow];0.9469147;44.966836124585484;187;21.864105;35.595474955176;75;5572;779.84
6927;Epsilon-6827;431;-895;2026-05-21T21:27:52.394359661+03:00[Europe/Moscow];16.91111;-58.72132134915411;378;61.435226;49.81395937170993;204;8063;696.27
6928;Phi-6828;226;186;2026-05-21T21:27:52.396484331+03:00[Europe/Moscow];-7.2993164;-69.50874311718711;800;62.453217;-63.517018324102835;75;8471;897.54
6929;Epsilon-6829;478;123;2026-05-21T21:27:52.398612160+03:00[Europe/Moscow];93.807175;-37.48451349126884;123;-76.96552;88.14201451307488;712;6370;149.01
6930;Epsilon-6830;-989;-324;2026-05-21T21:27:52.400749706+03:00[Europe/Moscow];68.03615;-81.00850433185727;3;-56.24591;-38.16332852738058;800;9991;485.09
6931;Chi-6831;204;-434;2026-05-21T21:27:52.402886744+03:00[Europe/Moscow];-52.268196;-79.92671037709496;961;-71.584015;74.71408436891832;17;5622;666.12
6932;Phi-6832;-436;-484;2026-05-21T21:27:52.405039239+03:00[Europe/Moscow];87.86867;-19.940669719170828;135;-70.17413;-10.454631043810878;600;7932;981.89
6933;Psi-6833;-845;774;2026-05-21T21:27:52.407328681+03:00[Europe/Moscow];15.862724;-15.21829170862054;583;45.08568;68.01215899129397;533;9270;756.46
6934;Sigma-6834;602;290;2026-05-21T21:27:52.409463365+03:00[Europe/Moscow];71.1107;98.04431011528743;328;-32.60652;25.864248113053677;609;4955;361.81
6935;Alpha-6835;-916;976;2026-05-21T21:27:52.411641353+03:00[Europe/Moscow];-41.714703;22.439805429641254;932;-74.15848;16.346045871371757;681;1752;570.86
6936;Epsilon-6836;329;-717;2026-05-21T21:27:52.413772794+03:00[Europe/Moscow];53.231964;26.37135190811351;665;-76.79907;-53.06495038480805;57;1431;371.18
6937;Kappa-6837;-504;874;2026-05-21T21:27:52.416027450+03:00[Europe/Moscow];14.037239;96.98709753125317;788;47.425613;-9.590246259953034;161;8377;978.04
6938;Mu-6838;763;-343;2026-05-21T21:27:52.418369167+03:00[Europe/Moscow];89.87964;52.078072331704504;914;-98.699486;-19.50375732693442;80;2450;539.16
6939;Mu-6839;-793;95;2026-05-21T21:27:52.420499921+03:00[Europe/Moscow];12.348381;19.980494826521195;811;-20.716621;-20.57997690010542;865;7385;252.72
6940;Omega-6840;755;668;2026-05-21T21:27:52.422635542+03:00[Europe/Moscow];-87.724556;80.74128646218642;6;79.76021;-66.77206604550128;41;6543;305.25
6941;Omicron-6841;-463;775;2026-05-21T21:27:52.424785061+03:00[Europe/Moscow];66.9404;-50.291459749619975;659;-17.890892;27.008974264799022;422;4539;733.09
6942;Theta-6842;89;-864;2026-05-21T21:27:52.427012840+03:00[Europe/Moscow];22.643486;-69.954502311092;794;38.320053;-25.300171783024567;908;9715;836.04
6943;Alpha-6843;836;-330;2026-05-21T21:27:52.429270122+03:00[Europe/Moscow];94.63905;-28.038347685215342;493;-14.772461;69.53289052875746;227;5905;528.64
6944;Omega-6844;251;40;2026-05-21T21:27:52.431419047+03:00[Europe/Moscow];-58.62913;79.79294624636037;853;25.50985;-26.68451123568923;918;3556;977.93
6945;Mu-6845;-161;-624;2026-05-21T21:27:52.433504871+03:00[Europe/Moscow];4.269577;-74.82991287354011;115;-71.14338;-29.010132465195454;405;563;763.69
6946;Theta-6846;356;439;2026-05-21T21:27:52.435627572+03:00[Europe/Moscow];-31.5456;-22.352257775968923;853;-47.980892;-82.7728982886724;10;5713;158.03
6947;Xi-6847;-234;-76;2026-05-21T21:27:52.437738026+03:00[Europe/Moscow];-28.44838;42.96078250330223;999;-39.13642;-82.38421575574293;126;3341;1.53
6948;Tau-6848;449;941;2026-05-21T21:27:52.439887579+03:00[Europe/Moscow];-91.46275;-84.31345052362904;907;-23.535095;46.72096978674617;733;3686;933.10
6949;Theta-6849;-874;847;2026-05-21T21:27:52.442154873+03:00[Europe/Moscow];-56.72566;-69.15291529758815;364;75.18036;23.63370994895473;105;5047;69.36
6950;Lambda-6850;-241;170;2026-05-21T21:27:52.444436435+03:00[Europe/Moscow];-70.82701;63.8436780810182;45;97.664566;41.99766210666641;591;1592;560.27
6951;Omega-6851;183;-62;2026-05-21T21:27:52.446571454+03:00[Europe/Moscow];23.815834;83.04469836573111;166;56.04773;-57.127036242851936;4;2474;863.85
6952;Lambda-6852;186;796;2026-05-21T21:27:52.448764528+03:00[Europe/Moscow];95.99812;1.6896320893237373;646;9.237419;13.826221075412604;66;9559;582.78
6953;Pi-6853;-875;131;2026-05-21T21:27:52.451033345+03:00[Europe/Moscow];77.41994;44.633944729551644;437;-36.1832;40.00324774067292;273;272;447.22
6954;Psi-6854;227;477;2026-05-21T21:27:52.453362758+03:00[Europe/Moscow];-46.91391;-44.9613143306121;414;-37.60147;0.6265317717592893;153;5944;920.24
6955;Xi-6855;-412;430;2026-05-21T21:27:52.455490150+03:00[Europe/Moscow];29.539246;57.996185212470465;229;-50.461926;84.74951632806707;562;4830;391.14
6956;Rho-6856;305;-884;2026-05-21T21:27:52.457625176+03:00[Europe/Moscow];38.34996;81.5044653632948;264;79.04216;-97.66018313510803;751;9173;322.66
6957;Lambda-6857;590;904;2026-05-21T21:27:52.459753584+03:00[Europe/Moscow];-46.0557;55.94780612474321;835;8.142593;35.36392600133044;849;4139;916.74
6958;Pi-6858;883;-862;2026-05-21T21:27:52.461947177+03:00[Europe/Moscow];21.507324;-52.72274422853174;517;90.706116;-89.73828520596533;332;3956;737.24
6959;Chi-6859;-7;759;2026-05-21T21:27:52.464085976+03:00[Europe/Moscow];42.09601;-62.26545971692994;828;95.35126;48.22051153461763;918;4035;51.80
6960;Iota-6860;-702;647;2026-05-21T21:27:52.466322597+03:00[Europe/Moscow];-34.357162;75.1764412149355;463;-82.44325;-13.472366458124;470;9304;108.97
6961;Epsilon-6861;349;15;2026-05-21T21:27:52.468460734+03:00[Europe/Moscow];-16.202698;-83.019273849988;342;-78.7594;-44.06520229239279;404;8549;294.78
6962;Iota-6862;498;465;2026-05-21T21:27:52.470581119+03:00[Europe/Moscow];-54.289246;-13.111983027516331;860;98.255905;43.9966848226064;666;7632;837.82
6963;Eta-6863;-954;-47;2026-05-21T21:27:52.472707158+03:00[Europe/Moscow];97.536285;-8.533973548652867;198;43.477005;-2.9516788509765206;961;3279;924.77
6964;Omega-6864;-357;564;2026-05-21T21:27:52.474857412+03:00[Europe/Moscow];-76.50925;-94.00434348677602;97;-56.27588;81.02194710997881;713;1854;247.33
6965;Lambda-6865;317;488;2026-05-21T21:27:52.477007135+03:00[Europe/Moscow];-30.122818;3.326490580198808;833;33.147324;93.06199421553345;258;5805;297.83
6966;Eta-6866;-6;-80;2026-05-21T21:27:52.479364302+03:00[Europe/Moscow];-31.940712;90.00470327113322;512;-5.2779083;5.817548995288703;635;5532;400.58
6967;Sigma-6867;-639;-238;2026-05-21T21:27:52.481512430+03:00[Europe/Moscow];-21.07235;-64.83163898814115;846;13.655159;-25.85276811733344;426;9602;472.06
6968;Rho-6868;-756;781;2026-05-21T21:27:52.483635003+03:00[Europe/Moscow];-26.673576;-37.61285820420386;45;-94.05997;-0.6291447971112234;239;6895;762.30
6969;Upsilon-6869;224;-660;2026-05-21T21:27:52.485783033+03:00[Europe/Moscow];88.04556;-31.25332168448527;205;32.18434;69.96030617281258;770;3095;685.91
6970;Xi-6870;-314;428;2026-05-21T21:27:52.487934023+03:00[Europe/Moscow];82.073105;94.22073699220414;364;88.68619;-56.53493108806495;195;4162;254.81
6971;Zeta-6871;981;-547;2026-05-21T21:27:52.490205066+03:00[Europe/Moscow];-64.499954;-72.95238804365592;397;79.79031;-86.26097863295811;122;3027;583.63
6972;Pi-6872;-512;170;2026-05-21T21:27:52.492469749+03:00[Europe/Moscow];62.320465;-95.94060831519826;580;-83.01936;-64.29426324040111;241;2961;932.71
6973;Psi-6873;879;623;2026-05-21T21:27:52.494610349+03:00[Europe/Moscow];2.4917374;-65.36945904724334;465;80.66342;-9.878915687737248;139;2215;690.68
6974;Mu-6874;-37;-697;2026-05-21T21:27:52.496746162+03:00[Europe/Moscow];-55.395794;-53.789209234977605;543;-71.04921;53.74593663042481;545;759;776.41
6975;Psi-6875;-254;-393;2026-05-21T21:27:52.498925837+03:00[Europe/Moscow];-75.28221;-84.72933274453003;402;51.04715;82.86902326709242;385;3226;997.25
6976;Chi-6876;-579;-674;2026-05-21T21:27:52.501075026+03:00[Europe/Moscow];35.89972;57.216298611532466;638;0.718544;53.68660885720914;282;6681;572.61
6977;Chi-6877;339;-195;2026-05-21T21:27:52.503206073+03:00[Europe/Moscow];-93.112755;84.84630426679715;674;-34.960793;26.06348552955788;108;784;42.47
6978;Beta-6878;715;202;2026-05-21T21:27:52.505485809+03:00[Europe/Moscow];-48.220573;-75.77219072866576;929;39.745483;-19.401059813067235;363;1906;22.31
6979;Beta-6879;-273;-641;2026-05-21T21:27:52.507621733+03:00[Europe/Moscow];34.392136;74.61049853802893;342;85.80371;-94.25640586130832;660;1391;614.47
6980;Gamma-6880;-223;-271;2026-05-21T21:27:52.509772460+03:00[Europe/Moscow];72.19925;-9.120395074616965;897;33.75502;-5.196607750141098;885;7377;26.47
6981;Zeta-6881;82;515;2026-05-21T21:27:52.511935784+03:00[Europe/Moscow];41.555298;29.653889781132335;538;60.024475;0.4133193584665378;742;582;125.46
6982;Beta-6882;-533;28;2026-05-21T21:27:52.514071229+03:00[Europe/Moscow];0.860199;12.59169504159172;621;-15.097168;23.366930674461983;776;9418;959.20
6983;Omega-6883;916;123;2026-05-21T21:27:52.516317478+03:00[Europe/Moscow];-84.50364;99.05914075737456;164;-84.6112;-1.7145550113504555;850;4424;90.35
6984;Alpha-6884;757;853;2026-05-21T21:27:52.518448369+03:00[Europe/Moscow];-92.4795;3.637677006953595;100;-88.46518;-70.3890797904525;975;9934;871.84
6985;Alpha-6885;933;-719;2026-05-21T21:27:52.520578642+03:00[Europe/Moscow];2.584816;81.00300714694498;40;51.4113;6.8052122783198;826;9395;327.57
6986;Tau-6886;-451;-20;2026-05-21T21:27:52.522714181+03:00[Europe/Moscow];33.93199;57.133446277764364;431;10.044708;9.878608503502065;735;4730;988.40
6987;Delta-6887;28;768;2026-05-21T21:27:52.524867421+03:00[Europe/Moscow];77.14641;-20.24652817888699;682;1.7095108;-3.3023856742212985;555;6188;616.63
6988;Delta-6888;895;245;2026-05-21T21:27:52.527133515+03:00[Europe/Moscow];-60.32995;52.62760410274498;482;-92.33762;-1.1227875983500724;878;6640;882.56
6989;Beta-6889;209;598;2026-05-21T21:27:52.529420483+03:00[Europe/Moscow];-88.67178;-46.89822600684978;147;-18.632439;8.671749293049302;251;3129;782.19
6990;Alpha-6890;-248;-499;2026-05-21T21:27:52.531658602+03:00[Europe/Moscow];37.044296;-71.57085330964313;621;-16.564331;66.61198864238088;796;1978;922.65
6991;Mu-6891;-150;481;2026-05-21T21:27:52.533818170+03:00[Europe/Moscow];72.83566;34.88562887274671;335;19.18528;86.46856170299262;396;6936;560.17
6992;Omicron-6892;747;147;2026-05-21T21:27:52.535950542+03:00[Europe/Moscow];21.01995;-53.65905203012602;90;-78.27171;52.12319877892094;177;7753;190.02
6993;Tau-6893;676;868;2026-05-21T21:27:52.538204117+03:00[Europe/Moscow];-96.20681;-91.78809197215958;395;82.68216;-3.1664306014890826;34;6719;855.42
6994;Alpha-6894;-713;872;2026-05-21T21:27:52.540337280+03:00[Europe/Moscow];-9.88839;-32.19034127171739;42;16.094398;-21.22259733637732;306;3093;980.53
6995;Omega-6895;771;-733;2026-05-21T21:27:52.542483019+03:00[Europe/Moscow];47.906876;73.17254897592801;178;96.41211;-79.69579460420869;121;9592;469.39
6996;Sigma-6896;914;-894;2026-05-21T21:27:52.544621482+03:00[Europe/Moscow];-51.25953;18.86476548439498;323;54.086838;-39.30139215290307;847;2984;702.63
6997;Xi-6897;-919;-67;2026-05-21T21:27:52.546768365+03:00[Europe/Moscow];2.7050476;34.182976529011114;270;-43.42537;73.53932566797724;241;7507;794.28
6998;Theta-6898;-64;374;2026-05-21T21:27:52.549019108+03:00[Europe/Moscow];77.971085;75.69688527394518;958;80.045395;90.87963462481679;594;9198;552.94
6999;Beta-6899;180;-337;2026-05-21T21:27:52.551147154+03:00[Europe/Moscow];-24.2723;76.85120038127229;746;33.13321;7.4768955597233315;560;5715;528.12
7000;Pi-6900;470;-180;2026-05-21T21:27:52.553253864+03:00[Europe/Moscow];-76.24116;71.24898356525276;428;19.173088;-69.68246114341352;268;5316;822.00
7001;Zeta-6901;374;317;2026-05-21T21:27:52.555353115+03:00[Europe/Moscow];-4.0149918;-72.36787539389617;435;-54.10421;37.19992301054623;774;8419;353.81
7002;Gamma-6902;-378;150;2026-05-21T21:27:52.557498022+03:00[Europe/Moscow];-9.736275;80.80368532970877;954;-40.34493;-10.671002185020413;962;1024;738.34
7003;Tau-6903;588;521;2026-05-21T21:27:52.559592645+03:00[Europe/Moscow];34.30455;55.337189755806065;360;26.708733;-75.0500252074766;686;6668;769.41
7004;Nu-6904;-172;700;2026-05-21T21:27:52.561705916+03:00[Europe/Moscow];-35.17946;68.52391954415526;921;-40.0344;79.68964018059461;877;4369;392.97
7005;Alpha-6905;-850;976;2026-05-21T21:27:52.564006435+03:00[Europe/Moscow];31.443771;-90.36619036716371;23;57.33531;78.86951522968835;982;6695;92.02
7006;Sigma-6906;1;259;2026-05-21T21:27:52.566291495+03:00[Europe/Moscow];75.425446;82.02523246968846;192;-76.381195;-59.02207948347795;857;487;240.13
7007;Xi-6907;-220;-72;2026-05-21T21:27:52.568590789+03:00[Europe/Moscow];-36.80675;-72.70158232577248;277;-0.44676208;63.659297960451454;49;2953;49.96
7008;Upsilon-6908;-949;39;2026-05-21T21:27:52.570793566+03:00[Europe/Moscow];46.174973;28.04825011058881;338;87.31262;-99.77660899868555;300;9237;948.74
7009;Gamma-6909;-462;791;2026-05-21T21:27:52.573135109+03:00[Europe/Moscow];87.88765;-1.5928133413237333;616;-89.99833;63.27271271691322;571;3825;969.48
7010;Eta-6910;589;922;2026-05-21T21:27:52.575512711+03:00[Europe/Moscow];49.582306;-65.79793095930887;545;-37.488007;64.94542606741467;208;1437;858.30
7011;Phi-6911;501;838;2026-05-21T21:27:52.577827365+03:00[Europe/Moscow];86.488144;76.99115819003529;866;62.0159;-87.82645292504063;145;8382;753.28
7012;Psi-6912;-43;-681;2026-05-21T21:27:52.580142099+03:00[Europe/Moscow];77.85025;32.79341777386111;646;-94.35103;26.317124797064423;39;3340;814.80
7013;Iota-6913;709;-217;2026-05-21T21:27:52.582498703+03:00[Europe/Moscow];58.707535;69.25465837519405;442;22.70794;-17.03507770470445;427;4454;701.50
7014;Delta-6914;-864;419;2026-05-21T21:27:52.584682874+03:00[Europe/Moscow];-18.545486;-72.01741773082952;639;-73.57274;-8.485249113700561;580;4462;813.47
7015;Mu-6915;299;402;2026-05-21T21:27:52.586882902+03:00[Europe/Moscow];32.21559;-50.30206370322845;763;17.859665;-15.347446564107685;116;851;390.97
7016;Omicron-6916;-300;768;2026-05-21T21:27:52.589637584+03:00[Europe/Moscow];1.5754089;-94.8147702038325;716;-47.88742;-17.062861749358234;539;3935;555.37
7017;Pi-6917;-409;154;2026-05-21T21:27:52.591810875+03:00[Europe/Moscow];18.379105;-56.23594401071645;637;-90.3849;57.51737921485528;109;3470;551.36
7018;Alpha-6918;608;-641;2026-05-21T21:27:52.593948496+03:00[Europe/Moscow];25.775406;-61.73739342819382;273;-43.992973;-65.1178770576195;567;1747;889.37
7019;Epsilon-6919;624;603;2026-05-21T21:27:52.596107754+03:00[Europe/Moscow];-40.681625;9.78343373061439;430;12.672829;19.99129851776675;613;2631;633.54
7020;Gamma-6920;815;103;2026-05-21T21:27:52.598383306+03:00[Europe/Moscow];52.87744;33.42311715760209;73;54.577774;40.32970285890309;6;3611;730.77
7021;Iota-6921;-832;-847;2026-05-21T21:27:52.600509539+03:00[Europe/Moscow];90.02609;-49.73357196694121;521;-83.436714;48.291695034032756;65;4279;682.50
7022;Gamma-6922;-99;-991;2026-05-21T21:27:52.602640408+03:00[Europe/Moscow];-84.11183;52.5153448672273;702;-75.56604;71.60501452899709;85;2146;64.03
7023;Iota-6923;-829;-737;2026-05-21T21:27:52.604774085+03:00[Europe/Moscow];5.163063;-98.58938715026189;830;26.914322;-26.934291146949406;105;6884;724.85
7024;Nu-6924;916;72;2026-05-21T21:27:52.606921386+03:00[Europe/Moscow];94.8288;-50.14795748741832;293;-24.619911;95.02126050373371;282;2847;675.36
7025;Tau-6925;569;312;2026-05-21T21:27:52.609184164+03:00[Europe/Moscow];20.047691;2.342561074975322;319;-96.66009;-94.36286877719652;252;8259;500.17
7026;Rho-6926;227;112;2026-05-21T21:27:52.611457008+03:00[Europe/Moscow];66.13481;-20.996461771735866;841;-96.67553;91.12896942949928;642;8092;170.44
7027;Omicron-6927;-310;-668;2026-05-21T21:27:52.613597424+03:00[Europe/Moscow];-29.418793;-96.12636421507304;23;59.423004;-44.75099660207289;14;9769;418.50
7028;Eta-6928;-823;478;2026-05-21T21:27:52.615746089+03:00[Europe/Moscow];-0.17704773;-86.08309603933127;313;55.620056;58.79860414278474;429;9752;918.30
7029;Upsilon-6929;-297;212;2026-05-21T21:27:52.617887527+03:00[Europe/Moscow];42.416946;-47.22912655220315;76;37.053253;-74.19085904867589;407;810;964.34
7030;Theta-6930;-53;844;2026-05-21T21:27:52.620150585+03:00[Europe/Moscow];-99.18855;-63.47929338876821;531;97.024445;58.02120156029301;90;5499;113.91
7031;Epsilon-6931;-203;846;2026-05-21T21:27:52.622441868+03:00[Europe/Moscow];94.1844;47.72040496797314;991;65.5576;87.38303207041835;768;7135;361.25
7032;Epsilon-6932;-122;-919;2026-05-21T21:27:52.624583177+03:00[Europe/Moscow];15.46389;-8.695221411219947;323;98.37387;17.07329038172199;37;9184;712.14
7033;Nu-6933;370;-709;2026-05-21T21:27:52.626723565+03:00[Europe/Moscow];1.1279373;-67.94125156101698;507;-92.66901;-79.45380403418396;123;928;755.92
7034;Pi-6934;211;86;2026-05-21T21:27:52.628856809+03:00[Europe/Moscow];-97.37865;-25.053169785507407;448;-68.05832;-91.3607529610612;362;6756;259.15
7035;Alpha-6935;868;-382;2026-05-21T21:27:52.631014031+03:00[Europe/Moscow];-41.729675;0.6455159391947944;176;-15.004501;-58.91781223153751;682;8108;321.87
7036;Upsilon-6936;998;-741;2026-05-21T21:27:52.633234259+03:00[Europe/Moscow];-43.603134;83.77169893944196;673;-49.23806;-94.25696594661936;952;4814;974.96
7037;Pi-6937;196;210;2026-05-21T21:27:52.635430570+03:00[Europe/Moscow];-63.21106;-6.674735814579108;55;75.75484;-21.594455734789037;234;1369;22.36
7038;Omicron-6938;427;614;2026-05-21T21:27:52.637526737+03:00[Europe/Moscow];52.876373;-75.59060112942953;113;74.059326;-19.077992558733484;130;8869;335.32
7039;Mu-6939;-46;361;2026-05-21T21:27:52.639636865+03:00[Europe/Moscow];87.131454;99.19740500841266;132;-7.1954727;-40.09329445449477;430;3718;77.28
7040;Theta-6940;-426;-508;2026-05-21T21:27:52.641841680+03:00[Europe/Moscow];7.282898;-64.57164712395489;188;-28.143654;39.06189433565913;722;8117;148.82
7041;Theta-6941;156;-308;2026-05-21T21:27:52.643967989+03:00[Europe/Moscow];46.783417;-87.09282760835552;260;22.15673;93.37334608844259;732;1219;672.49
7042;Iota-6942;-7;-833;2026-05-21T21:27:52.646109689+03:00[Europe/Moscow];70.71689;46.9705663071862;31;-78.180504;-50.30883493451348;108;5956;641.96
7043;Kappa-6943;27;736;2026-05-21T21:27:52.648261197+03:00[Europe/Moscow];13.935066;8.70114308566518;909;55.778046;76.23194683375633;665;5275;740.00
7044;Tau-6944;-91;336;2026-05-21T21:27:52.650316818+03:00[Europe/Moscow];79.10579;2.3681241104933832;539;-52.552544;34.69154075778954;367;4376;542.20
7045;Epsilon-6945;933;272;2026-05-21T21:27:52.652581558+03:00[Europe/Moscow];33.883957;-22.881512957720233;144;-86.60287;-42.967331576887545;236;5709;598.89
7046;Kappa-6946;-65;750;2026-05-21T21:27:52.654758106+03:00[Europe/Moscow];-88.74524;-82.85156164006494;855;85.68794;88.05130474983395;71;7328;179.05
7047;Theta-6947;684;375;2026-05-21T21:27:52.656931894+03:00[Europe/Moscow];-79.61615;63.86436518085796;848;-6.860672;37.59932178357985;854;6966;450.95
7048;Kappa-6948;-675;413;2026-05-21T21:27:52.659297023+03:00[Europe/Moscow];-58.050873;-48.21795349579605;697;59.715454;57.472872086501724;512;6850;388.52
7049;Kappa-6949;810;-44;2026-05-21T21:27:52.661538857+03:00[Europe/Moscow];73.714584;92.95872763345429;738;82.154785;-55.829572550522855;358;6701;34.87
7050;Lambda-6950;-820;812;2026-05-21T21:27:52.664097937+03:00[Europe/Moscow];74.08252;6.732912634153138;217;-68.178474;96.80945526408223;309;885;515.92
7051;Lambda-6951;458;-288;2026-05-21T21:27:52.666330032+03:00[Europe/Moscow];-93.215355;-39.90258063307586;878;-7.6058273;2.3772075020452377;142;843;848.38
